time,1,2,3,4,5,6,7
9070,171,225,179,116,84,244,106
9071,154,150,184,24,118,34,3
9072,242,110,182,28,135,202,204
9073,199,42,254,131,127,107,27
9074,52,213,88,72,206,165,75
9075,129,58,145,143,153,222,73
9076,43,97,206,108,32,3,140
9077,184,194,146,37,209,199,76
9078,157,65,134,80,114,235,77
9079,220,193,156,21,197,80,199
9080,4,11,63,36,18,157,44
9081,247,3,63,226,78,86,106
9082,255,108,154,246,42,62,26
9083,85,171,1,15,187,109,232
9084,54,91,227,99,16,52,216
9085,15,190,47,162,39,102,95
9086,207,81,142,157,192,65,93
9087,222,197,237,2,203,244,110
9088,13,112,235,128,170,212,70
9089,88,163,233,151,212,120,92
9090,200,193,230,121,93,19,197
9091,11,152,39,66,150,161,51
9092,0,106,89,143,172,181,118
9093,171,237,237,75,142,143,6
9094,104,178,151,196,119,108,13
9095,56,241,0,8,59,54,165
9096,164,210,18,221,80,77,207
9097,3,2,83,95,70,231,10
9098,249,229,21,244,81,60,91
9099,34,59,142,101,175,223,44
9100,107,124,14,175,157,65,251
9101,22,253,136,180,125,151,219
9102,28,218,16,7,122,111,221
9103,163,135,162,189,225,136,128
9104,59,171,16,113,8,254,5
9105,154,183,142,196,42,72,192
9106,214,114,209,35,10,123,148
9107,87,115,82,249,61,3,57
9108,229,201,233,87,35,116,216
9109,54,140,220,220,197,1,186
9110,34,178,150,134,199,103,55
9111,2,110,156,118,183,115,168
9112,148,17,163,53,81,131,140
9113,246,215,252,17,195,182,11
9114,88,29,231,190,40,206,3
9115,101,231,74,109,1,181,178
9116,41,67,125,225,176,36,178
9117,59,136,72,152,179,138,34
9118,148,125,171,195,48,171,24
9119,14,127,65,56,211,68,246
9120,217,17,96,77,182,132,148
9121,46,193,125,198,79,116,85
9122,30,89,45,26,37,222,133
9123,174,46,117,105,177,141,97
9124,233,104,102,229,102,156,26
9125,236,37,35,197,10,41,204
9126,40,7,15,172,70,103,29
9127,100,28,184,132,33,55,79
9128,43,225,180,102,152,107,68
9129,252,29,13,135,48,203,150
9130,164,212,74,36,183,249,63
9131,142,134,190,18,220,40,109
9132,104,141,21,65,68,9,194
9133,11,204,5,69,182,35,61
9134,87,185,175,133,216,84,135
9135,175,25,174,182,6,175,235
9136,126,95,126,217,243,207,62
9137,75,93,206,244,177,72,93
9138,135,141,231,1,0,42,101
9139,169,180,144,223,178,45,121
9140,125,203,120,167,100,79,223
9141,249,213,102,11,174,213,203
9142,143,109,74,80,84,109,30
9143,200,249,249,60,196,13,81
9144,90,143,152,209,115,154,65
9145,142,20,13,41,156,88,156
9146,247,232,241,216,136,76,57
9147,190,119,81,155,148,84,125
9148,29,242,36,135,100,156,190
9149,138,115,55,34,183,213,71
9150,53,140,224,117,68,213,153
9151,16,183,222,150,12,46,205
9152,146,215,17,97,195,72,117
9153,63,141,79,33,169,215,8
9154,66,221,221,38,191,43,9
9155,65,62,62,90,13,51,171
9156,170,59,82,142,202,103,194
9157,69,19,173,132,65,140,21
9158,94,29,100,46,158,98,61
9159,4,162,103,70,163,96,21
9160,89,184,52,123,89,221,61
9161,41,72,112,22,128,196,21
9162,64,81,145,196,86,196,60
9163,186,143,42,213,177,223,20
9164,91,235,133,137,22,72,63
9165,10,166,50,227,6,235,22
9166,215,21,87,151,35,135,57
9167,197,20,77,159,74,57,18
9168,66,66,121,206,157,186,70
9169,7,199,245,154,197,231,28
9170,0,78,220,223,4,162,40
9171,167,133,87,11,17,24,4
9172,207,227,13,219,86,57,110
9173,81,183,240,213,129,251,58
9174,30,188,244,21,247,199,210
9175,56,253,173,228,81,83,180
9176,105,85,250,196,128,108,70
9177,157,53,181,239,228,176,173
9178,205,39,169,225,9,91,124
9179,12,235,92,33,76,176,241
9180,180,182,103,37,22,228,51
9181,34,116,180,73,166,145,109
9182,23,218,93,165,130,13,68
9183,20,123,207,124,36,222,156
9184,40,42,9,16,157,208,131
9185,91,92,19,245,121,222,190
9186,252,114,108,139,143,7,71
9187,198,145,68,110,124,114,152
9188,191,8,132,36,119,124,207
9189,110,159,121,176,120,57,113
9190,89,48,154,40,21,82,15
9191,115,58,214,184,119,11,253
9192,145,252,61,71,171,23,188
9193,179,191,0,206,171,171,157
9194,237,255,202,12,134,56,50
9195,245,79,94,55,129,245,235
9196,19,231,100,139,105,25,205
9197,234,187,44,190,86,130,4
9198,125,116,91,165,199,170,147
9199,81,5,134,189,88,32,204
9200,35,83,156,81,55,152,109
9201,184,32,220,239,15,0,68
9202,247,40,182,25,60,236,156
9203,209,112,40,222,7,172,131
9204,151,145,233,151,67,214,190
9205,81,246,101,129,46,33,71
9206,199,43,218,60,152,158,152
9207,178,171,49,11,28,51,207
9208,70,154,195,58,187,186,113
9209,255,244,208,18,60,132,14
9210,9,217,44,166,213,141,254
9211,152,66,151,252,30,1,186
9212,234,61,150,111,57,61,162
9213,223,70,47,106,160,201,46
9214,18,134,163,30,118,201,245
9215,54,110,51,85,110,117,214
9216,250,134,60,68,119,81,235
9217,94,222,153,205,246,165,135
9218,11,208,81,117,241,141,240
9219,199,234,198,0,148,90,162
9220,173,197,247,208,93,111,213
9221,19,4,0,158,105,188,5
9222,114,125,127,138,37,167,105
9223,165,18,144,7,70,165,55
9224,120,15,144,114,234,98,220
9225,138,138,177,95,101,233,189
9226,245,114,33,61,180,12,45
9227,188,132,33,54,41,154,164
9228,235,85,128,66,190,90,152
9229,161,183,147,75,237,124,30
9230,115,37,167,190,136,91,224
9231,128,54,195,205,219,255,226
9232,207,147,73,104,163,26,71
9233,217,86,200,165,186,37,108
9234,60,190,185,255,8,237,66
9235,172,109,100,162,76,208,16
9236,77,186,39,198,187,169,221
9237,39,83,245,176,114,106,160
9238,106,176,13,139,101,51,165
9239,238,87,41,118,146,145,50
9240,66,198,0,38,241,188,185
9241,199,220,248,240,107,7,21
9242,148,71,111,218,95,197,211
9243,173,198,253,33,241,73,164
9244,193,143,208,5,47,81,153
9245,54,100,100,122,203,0,32
9246,10,172,192,102,21,120,221
9247,169,47,6,34,165,213,230
9248,42,140,158,148,75,108,62
9249,73,1,83,226,157,53,113
9250,210,35,191,135,211,221,51
9251,68,58,200,235,227,136,253
9252,32,93,207,240,213,126,10
9253,54,105,246,26,119,165,140
9254,21,242,197,121,252,111,225
9255,45,236,87,98,45,192,140
9256,157,110,74,153,213,80,3
9257,200,125,52,41,73,236,220
9258,83,63,121,26,199,211,217
9259,34,200,115,182,250,160,126
9260,204,250,183,202,107,184,11
9261,123,91,104,101,81,35,200
9262,48,140,205,250,126,41,131
9263,12,50,58,45,179,101,69
9264,9,0,238,87,22,172,180
9265,221,154,118,98,52,50,149
9266,171,230,20,117,50,173,151
9267,117,66,70,150,4,248,194
9268,115,129,195,229,71,57,58
9269,118,155,168,73,110,64,130
9270,171,58,244,133,84,243,243
9271,203,246,42,248,169,194,47
9272,8,61,245,109,2,172,115
9273,125,165,128,108,66,133,55
9274,25,176,56,84,230,219,169
9275,225,148,12,95,61,240,97
9276,43,67,17,24,96,59,182
9277,23,234,10,162,146,232,97
9278,164,54,82,208,71,18,198
9279,42,3,136,4,146,188,129
9280,209,162,92,25,65,201,244
9281,40,200,49,87,102,59,46
9282,154,47,152,226,27,236,117
9283,28,25,70,156,233,225,50
9284,75,190,158,148,81,152,174
9285,134,148,75,36,70,131,85
9286,22,36,61,42,80,139,178
9287,89,207,68,14,3,88,109
9288,43,255,169,90,251,21,217
9289,130,28,136,65,38,57,96
9290,114,126,8,188,97,32,42
9291,7,11,195,160,27,16,202
9292,185,222,140,32,178,53,0
9293,48,60,199,70,158,80,4
9294,8,219,22,149,104,150,143
9295,72,128,244,77,63,133,216
9296,125,147,176,120,114,208,127
9297,167,84,24,29,246,98,30
9298,179,200,88,2,240,14,195
9299,41,138,242,101,182,91,31
9300,22,196,135,8,5,55,159
9301,252,125,245,22,70,225,168
9302,178,231,144,166,205,67,56
9303,136,118,45,227,124,166,174
9304,144,79,182,33,10,229,34
9305,55,30,191,34,145,1,179
9306,52,17,2,224,207,218,175
9307,156,198,36,51,4,171,117
9308,64,194,70,211,88,199,230
9309,42,28,248,133,78,175,71
9310,45,175,186,64,60,229,79
9311,133,97,10,250,250,6,128
9312,225,60,108,144,186,196,90
9313,69,56,52,147,157,116,43
9314,69,90,55,134,28,24,203
9315,175,106,9,143,16,193,32
9316,235,90,241,103,224,57,85
9317,63,224,255,239,3,48,59
9318,25,209,3,157,67,240,168
9319,196,102,18,151,109,243,41
9320,110,86,181,163,230,50,162
9321,19,144,48,232,247,8,181
9322,180,175,245,4,102,159,101
9323,159,150,5,72,238,69,204
9324,101,88,138,50,174,224,118
9325,79,189,114,144,167,74,6
9326,204,214,141,52,188,236,13
9327,127,3,7,69,23,129,164
9328,183,123,10,244,95,210,208
9329,19,162,118,47,23,161,9
9330,41,25,103,20,136,203,94
9331,176,114,167,81,110,145,47
9332,158,183,96,116,249,141,243
9333,236,208,63,194,27,89,212
9334,106,247,166,141,71,3,241
9335,112,212,160,162,44,119,138
9336,55,86,32,1,1,10,232
9337,73,185,196,88,80,60,150
9338,169,24,23,102,137,70,239
9339,144,46,127,206,171,55,239
9340,194,65,75,192,199,234,167
9341,142,101,174,34,105,218,97
9342,188,228,37,130,111,104,97
9343,60,109,61,6,34,149,54
9344,66,245,221,59,250,226,131
9345,240,140,112,16,107,22,189
9346,50,130,104,207,166,149,76
9347,215,127,190,131,186,251,161
9348,106,62,250,7,218,139,191
9349,236,64,77,119,50,22,141
9350,33,218,233,51,221,66,226
9351,213,219,172,121,98,209,79
9352,146,210,226,145,104,127,67
9353,219,21,74,54,34,157,152
9354,102,165,21,142,3,203,61
9355,13,0,166,158,84,116,114
9356,124,88,247,216,119,247,192
9357,205,143,152,33,56,123,64
9358,144,150,0,112,116,34,141
9359,12,2,228,72,187,46,226
9360,205,198,131,243,139,245,79
9361,34,6,15,177,3,72,67
9362,162,65,196,86,91,10,153
9363,78,169,144,87,211,71,61
9364,110,89,56,213,73,178,115
9365,143,35,32,95,93,181,192
9366,39,108,175,151,175,73,65
9367,116,102,171,40,55,136,142
9368,1,146,12,91,170,226,223
9369,70,36,212,233,145,20,84
9370,239,224,250,4,214,243,60
9371,152,100,242,180,92,123,165
9372,156,219,184,6,72,49,46
9373,205,133,120,98,104,13,152
9374,16,166,201,69,81,234,183
9375,246,223,184,211,44,174,92
9376,7,197,120,198,170,76,189
9377,26,211,172,224,36,250,144
9378,48,10,58,183,160,219,219
9379,64,17,107,21,107,72,91
9380,225,245,160,250,105,209,49
9381,205,1,128,20,220,49,187
9382,222,71,45,87,216,48,19
9383,114,149,98,238,173,22,216
9384,133,13,33,118,191,158,162
9385,34,127,60,139,204,112,158
9386,164,168,1,237,232,9,40
9387,101,89,179,221,140,20,206
9388,28,216,65,100,55,3,251
9389,255,243,167,34,156,79,16
9390,250,63,94,89,219,208,137
9391,162,56,230,2,11,1,234
9392,17,187,207,227,41,11,153
9393,188,125,24,211,186,79,233
9394,20,216,118,248,155,133,244
9395,211,222,205,252,42,85,153
9396,180,40,192,29,72,152,88
9397,181,61,74,221,185,168,124
9398,44,245,199,238,78,237,86
9399,221,60,43,66,161,244,52
9400,19,238,167,151,78,68,202
9401,251,210,225,232,96,90,35
9402,214,11,100,128,198,223,89
9403,44,142,24,151,210,0,52
9404,214,167,56,57,128,243,182
9405,137,4,211,88,246,136,24
9406,116,58,51,178,222,132,203
9407,18,62,163,58,109,98,167
9408,200,253,49,181,154,204,143
9409,185,148,5,96,20,243,16
9410,15,60,91,36,222,251,249
9411,250,160,166,75,144,80,192
9412,25,50,224,188,150,104,148
9413,16,141,61,76,185,16,57
9414,199,73,164,67,86,77,216
9415,157,187,191,185,26,219,185
9416,224,117,253,130,48,206,55
9417,3,23,97,22,203,152,168
9418,170,103,125,26,36,17,140
9419,171,240,194,113,121,0,11
9420,232,70,215,182,33,35,5
9421,95,181,83,221,38,217,176
9422,77,157,101,242,218,45,182
9423,40,181,150,248,148,92,31
9424,145,225,90,171,214,174,33
9425,177,157,87,72,195,33,254
9426,161,8,20,177,230,199,126
9427,218,136,148,218,188,192,70
9428,223,113,118,74,31,189,176
9429,97,149,120,91,37,2,145
9430,24,15,239,126,62,121,162
9431,141,178,204,104,3,230,196
9432,206,50,97,10,148,47,52
9433,208,142,191,197,10,175,119
9434,65,62,76,127,219,255,4
9435,137,248,180,117,21,84,16
9436,85,190,235,106,122,26,161
9437,131,171,36,118,20,29,216
9438,235,28,128,22,51,117,3
9439,197,157,73,2,104,254,111
9440,227,162,221,245,165,67,60
9441,53,155,218,226,6,22,207
9442,182,250,229,80,228,151,176
9443,57,189,255,199,248,65,80
9444,190,210,237,197,143,230,176
9445,214,224,120,75,177,110,114
9446,247,226,72,118,157,120,225
9447,152,83,92,223,136,60,81
9448,174,131,127,153,180,82,65
9449,209,168,91,199,211,229,156
9450,68,154,102,39,243,161,56
9451,179,203,59,29,157,240,126
9452,128,61,143,137,127,62,190
9453,199,9,169,83,147,250,72
9454,31,247,62,172,191,204,155
9455,172,162,253,117,165,230,201
9456,100,238,64,130,26,10,123
9457,24,17,12,246,141,155,255
9458,161,161,67,117,99,83,26
9459,220,96,72,249,212,216,146
9460,218,110,231,38,45,116,246
9461,45,54,223,142,118,191,232
9462,153,113,85,186,220,162,185
9463,89,104,59,234,150,149,108
9464,200,38,81,0,185,160,65
9465,121,15,62,161,1,43,15
9466,69,115,233,0,37,132,225
9467,220,204,252,187,253,219,158
9468,175,107,25,81,8,248,169
9469,192,180,11,147,46,242,57
9470,215,115,13,188,226,93,171
9471,117,23,108,185,86,245,38
9472,12,77,214,63,121,86,169
9473,19,143,161,217,163,229,178
9474,77,145,63,144,48,64,108
9475,110,99,74,216,79,71,215
9476,176,83,83,88,206,111,99
9477,225,20,170,226,139,25,37
9478,181,218,41,15,217,184,211
9479,82,209,200,79,38,170,243
9480,104,85,243,70,36,48,33
9481,97,111,244,195,108,65,129
9482,5,228,194,178,243,210,3
9483,223,239,129,9,234,74,189
9484,27,240,161,31,135,10,155
9485,119,52,171,74,0,46,52
9486,208,234,58,141,132,87,230
9487,17,44,88,177,233,171,199
9488,211,65,6,15,156,11,19
9489,175,81,157,111,176,20,154
9490,44,241,7,55,129,148,184
9491,235,180,231,248,22,76,80
9492,164,179,126,243,208,57,127
9493,6,1,127,184,207,177,91
9494,51,3,77,12,73,41,41
9495,113,141,221,47,1,69,203
9496,233,241,102,187,1,52,32
9497,252,9,204,66,50,61,84
9498,28,93,218,51,74,181,60
9499,176,64,73,62,242,245,165
9500,173,160,97,130,48,155,45
9501,153,214,81,252,240,116,153
9502,188,125,165,149,24,135,183
9503,222,29,109,179,114,226,93
9504,233,25,144,250,4,83,191
9505,115,106,180,34,181,120,141
9506,63,7,143,120,9,161,225
9507,248,101,43,82,250,243,80
9508,116,41,81,33,2,194,65
9509,77,32,65,226,188,10,156
9510,228,73,175,113,138,170,57
9511,158,192,168,177,109,113,124
9512,91,24,149,218,164,207,190
9513,248,73,134,171,213,53,71
9514,127,43,33,173,37,194,152
9515,115,46,1,33,249,247,206
9516,50,132,83,88,232,34,114
9517,92,33,171,55,63,222,13
9518,197,112,57,248,42,197,255
9519,140,196,148,13,158,81,184
9520,50,153,28,88,218,235,165
9521,159,153,155,215,59,254,43
9522,212,181,96,122,87,197,253
9523,255,153,59,243,253,238,221
9524,59,82,179,198,6,22,215
9525,2,155,50,44,73,42,125
9526,98,96,41,123,107,29,16
9527,94,48,249,112,247,31,206
9528,6,221,82,229,162,227,117
9529,224,52,15,21,163,133,78
9530,18,67,27,194,188,33,154
9531,49,175,206,33,229,101,120
9532,204,147,208,96,10,73,225
9533,117,151,229,255,163,242,203
9534,218,55,218,152,75,18,30
9535,58,43,221,26,84,106,80
9536,244,32,99,188,15,149,66
9537,250,68,186,29,15,107,154
9538,242,226,38,98,158,159,59
9539,247,44,133,186,152,181,119
9540,134,161,49,48,233,218,191
9541,149,210,111,95,200,243,67
9542,104,117,183,150,255,35,147
9543,75,13,43,143,1,73,216
9544,88,235,165,182,203,165,97
9545,217,195,6,78,147,230,39
9546,81,188,7,117,120,88,206
9547,5,20,151,19,22,171,250
9548,109,45,40,223,150,26,17
9549,13,116,222,31,218,108,137
9550,228,178,210,169,107,47,235
9551,192,242,126,236,103,186,154
9552,15,83,57,253,9,186,229
9553,239,230,108,168,226,173,247
9554,108,203,45,79,168,160,144
9555,190,94,125,149,184,226,82
9556,132,124,53,141,244,98,141
9557,13,77,223,242,198,29,106
9558,15,64,218,231,232,59,5
9559,12,7,53,4,119,198,204
9560,114,148,198,149,70,120,27
9561,79,122,85,146,207,188,75
9562,176,43,222,208,136,187,73
9563,141,79,71,74,172,72,140
9564,191,57,253,174,224,117,76
9565,17,40,66,17,70,180,78
9566,33,219,3,69,91,52,199
9567,236,42,193,124,37,246,44
9568,69,55,240,240,227,243,106
9569,188,211,242,69,41,69,25
9570,201,81,215,216,250,69,234
9571,205,52,7,95,36,184,213
9572,187,159,21,99,147,245,100
9573,18,32,58,20,241,178,89
9574,221,198,50,254,209,106,121
9575,99,189,223,83,74,38,83
9576,24,100,36,236,108,69,62
9577,212,30,217,222,20,76,201
9578,54,46,14,186,177,101,38
9579,117,234,84,96,151,77,95
9580,2,107,108,245,248,143,43
9581,88,121,59,166,156,75,199
9582,220,214,83,103,236,197,3
9583,233,139,186,79,207,15,252
9584,156,249,12,36,77,104,147
9585,133,89,8,82,139,234,204
9586,102,251,200,0,146,195,110
9587,192,85,217,77,171,154,65
9588,99,48,18,254,166,109,159
9589,237,227,252,2,117,41,125
9590,235,108,255,211,31,86,189
9591,40,67,168,8,23,207,75
9592,71,232,46,61,185,167,160
9593,127,144,174,159,179,198,193
9594,84,50,21,128,114,55,137
9595,253,178,77,224,153,154,232
9596,142,1,216,53,104,99,68
9597,81,42,235,237,236,226,84
9598,127,65,21,130,17,13,118
9599,89,131,223,215,204,54,102
9600,72,217,167,99,10,254,14
9601,248,38,214,99,210,152,204
9602,130,38,186,84,208,7,28
9603,95,175,240,247,40,191,76
9604,207,199,144,69,125,49,72
9605,145,224,96,61,153,85,143
9606,253,133,85,40,115,219,72
9607,238,179,48,132,206,133,87
9608,199,33,139,199,95,225,197
9609,218,16,144,237,105,28,49
9610,154,13,0,233,208,70,114
9611,194,25,160,212,3,165,13
9612,133,120,227,41,120,48,0
9613,239,27,2,141,189,188,183
9614,96,157,107,213,197,48,167
9615,71,233,158,16,48,6,43
9616,6,156,238,185,42,137,0
9617,110,56,70,32,208,126,224
9618,165,82,166,244,247,32,208
9619,167,170,3,0,180,99,121
9620,142,154,183,72,246,110,27
9621,29,154,240,142,82,98,221
9622,41,85,25,191,84,196,83
9623,153,183,19,135,240,132,100
9624,251,127,177,234,28,136,89
9625,59,178,215,111,249,251,44
9626,32,230,2,191,39,242,154
9627,220,103,44,31,229,28,183
9628,123,251,82,59,84,44,95
9629,203,9,204,88,246,124,193
9630,19,164,244,112,142,183,137
9631,4,208,190,136,8,201,231
9632,194,23,17,39,24,222,69
9633,63,197,2,242,51,166,82
9634,255,120,240,179,71,135,122
9635,77,177,123,144,117,25,97
9636,92,169,194,97,161,189,27
9637,200,178,221,129,215,26,204
9638,57,128,178,48,235,147,29
9639,192,233,169,96,87,135,79
9640,112,15,13,47,205,240,67
9641,127,208,78,203,123,189,151
9642,41,149,117,204,96,215,62
9643,196,137,82,72,134,233,111
9644,204,61,192,197,139,124,193
9645,7,253,81,213,120,219,62
9646,39,110,27,18,37,81,138
9647,65,217,249,242,161,205,230
9648,99,172,250,237,246,163,71
9649,139,16,215,233,112,246,79
9650,242,90,222,78,170,228,127
9651,0,49,210,52,103,236,90
9652,100,67,242,94,91,18,43
9653,137,243,85,159,202,31,203
9654,64,170,155,47,239,168,32
9655,237,243,82,73,169,14,85
9656,134,239,225,191,159,114,59
9657,235,198,85,100,230,109,168
9658,232,163,127,89,190,147,42
9659,105,204,33,46,238,179,160
9660,252,61,194,180,172,120,181
9661,169,122,99,156,213,68,100
9662,178,200,79,181,253,3,202
9663,212,228,64,77,174,214,122
9664,161,43,3,40,83,238,255
9665,13,247,84,71,76,186,25
9666,35,105,173,138,113,180,147
9667,43,120,92,59,118,163,244
9668,90,227,186,28,140,100,234
9669,164,48,162,185,106,35,181
9670,132,70,208,89,254,233,105
9671,79,241,6,206,39,142,73
9672,92,59,105,166,176,43,25
9673,49,53,11,104,65,5,202
9674,5,152,4,251,244,238,167
9675,55,53,17,246,16,28,142
9676,150,118,35,55,152,66,14
9677,123,68,113,152,249,8,255
9678,182,196,24,42,136,86,185
9679,56,150,103,114,9,178,163
9680,196,157,37,164,111,175,45
9681,78,176,201,186,28,240,248
9682,202,138,209,181,43,108,217
9683,79,5,113,16,224,78,227
9684,245,185,150,236,27,150,131
9685,213,119,29,108,143,206,252
9686,123,91,247,202,113,143,179
9687,128,115,54,175,226,73,176
9688,14,167,164,191,80,254,35
9689,225,110,171,196,72,140,20
9690,80,65,125,231,31,160,242
9691,174,70,146,28,125,141,158
9692,25,223,176,193,228,243,91
9693,63,195,107,101,27,203,114
9694,248,67,109,33,79,95,75
9695,227,44,6,146,171,94,81
9696,176,91,250,235,174,209,198
9697,90,40,233,32,113,43,46
9698,78,92,15,40,160,22,109
9699,33,0,140,78,222,227,21
9700,169,59,181,65,162,171,240
9701,17,236,32,38,183,14,205
9702,140,60,250,248,164,66,120
9703,239,215,96,31,80,234,76
9704,193,114,50,93,234,208,158
9705,200,200,177,167,193,146,125
9706,18,52,201,40,237,42,212
9707,120,145,223,124,129,16,203
9708,221,255,150,239,245,216,32
9709,114,201,205,10,171,100,85
9710,118,106,53,2,12,238,58
9711,62,244,23,48,88,113,169
9712,50,201,170,187,146,84,41
9713,129,202,140,25,52,174,163
9714,224,68,208,209,79,153,180
9715,171,124,43,118,184,249,102
9716,6,254,103,193,158,134,206
9717,55,229,248,56,134,234,114
9718,196,124,239,252,249,159,12
9719,202,53,249,187,149,25,2
9720,222,48,79,201,20,21,181
9721,134,28,135,149,31,250,172
9722,13,247,136,144,223,145,38
9723,87,248,100,67,150,57,13
9724,237,19,204,244,56,19,236
9725,200,108,175,107,115,136,176
9726,186,24,195,62,93,36,103
9727,131,151,223,242,98,197,81
9728,39,225,124,231,209,106,35
9729,114,64,251,240,179,195,177
9730,197,191,195,172,64,65,176
9731,26,176,205,29,41,110,116
9732,153,215,137,252,42,192,228
9733,57,127,92,23,46,87,75
9734,175,204,156,185,106,86,74
9735,175,116,52,152,108,21,139
9736,211,109,152,160,158,223,77
9737,76,140,71,89,80,61,75
9738,63,12,88,148,178,175,199
9739,173,122,85,151,110,115,43
9740,200,145,226,128,90,71,104
9741,230,91,201,133,146,125,29
9742,203,215,54,115,198,65,226
9743,126,108,143,95,41,120,224
9744,70,169,93,172,5,209,76
9745,193,101,74,46,249,189,104
9746,216,143,92,103,205,7,77
9747,93,143,203,20,15,133,29
9748,149,118,58,20,150,191,191
